product_name,category_large,category_medium,item_type,grocery_item_name,brand_name
[로트벡쉔] 브레인 헬스 바이탈,기타,기타,UNKNOWN,바이탈,로트벡쉔
[권영원 소담정찬] 무염 청국장 (냉동),기타,기타,UNKNOWN,청국장,권영원 소담정찬
아사히 쇼쿠사이 (맥주),술,맥주,ALCOHOL,맥주,아사히
[마즈] 스니커즈 미니스 초콜릿바,간식류,초콜릿/사탕,SNACK,초콜릿바,마즈
[경자국밥] 인기 국밥,기타,기타,UNKNOWN,국밥,경자국밥
[다시다] 프리미엄 골드 멸치디포리,수산물,멸치/건어물,DRIED_SEAFOOD,멸치디포리,다시다
[군산 이성당] 카레 고로케,기타,기타,UNKNOWN,고로케,군산 이성당
[동원] 맛참 고소참기름,조미료,식용유/기름,SAUCE_SEASONING,고소참기름,동원
[도라지청년] 수제한입도라지정과,기타,기타,UNKNOWN,수제한입도라지정과,도라지청년
[달롤] 저당 글루텐프리 롤케이크,간식류,디저트/케이크,BAKERY,롤케이크,달롤
[마켓오네이처] 오!그래놀라 다이제,기타,기타,UNKNOWN,다이제,마켓오네이처
칵번스페셜리저브포트,기타,기타,UNKNOWN,칵번스페셜리저브포트,
[롯데] 가나 마일드,기타,기타,UNKNOWN,마일드,롯데
[KF365] 깐대파,채소/곡물류,채소,RAW_PRODUCE,깐대파,KF365
[마르티네즈] 세라노 초리조,기타,기타,UNKNOWN,초리조,마르티네즈
[GNC] 맨 멀티비타민 앤 미네랄,조미료,가루분말,SAUCE_SEASONING,미네랄,GNC
레드우드버번,기타,기타,UNKNOWN,레드우드버번,
[뉴오리진] 에스트리션 유한백수오 퓨어,술,기타 주류,ALCOHOL,기타 주류,뉴오리진
[닥터넛츠] 저당 다크초콜릿 견과,간식류,초콜릿/사탕,SNACK,견과,닥터넛츠
[KF365] 방울토마토,채소/곡물류,채소,RAW_PRODUCE,방울토마토,KF365
너드,기타,기타,UNKNOWN,너드,
[뉴델리 :진한 인도 커리의 맛] 인도 난,술,기타 주류,ALCOHOL,기타 주류,뉴델리 :진한 인도 커리의 맛
글랜카담 아메리칸 오크 리저브,기타,기타,UNKNOWN,리저브,글랜카담
[다시다] 프리미엄 골드 멸치디포리,수산물,멸치/건어물,DRIED_SEAFOOD,멸치디포리,다시다
[그라나롤로] 부라타 치즈 (냉동),유제품,치즈,DAIRY,치즈,그라나롤로
[라티브] 올리브레몬샷,기타,기타,UNKNOWN,올리브유,라티브
탐나불린셰리캐스크,기타,기타,UNKNOWN,탐나불린셰리캐스크,
[KF365] 한돈 삼겹 목살 등갈비 모둠 (냉장),육류/계란,돼지고기,RAW_MEAT,삼겹,KF365
[My little recipe] 사리듬뿍 순살 닭갈비,기타,기타,UNKNOWN,갈비,My little recipe
[강릉상회] 손질멸치,수산물,멸치/건어물,DRIED_SEAFOOD,멸치,강릉상회
[꾸악] 스페인 유기농 엑스트라버진,조미료,식용유/기름,SAUCE_SEASONING,올리브유,꾸악
[넛츠앤베리스] 프로틴믹스넛w,조미료,가루분말,SAUCE_SEASONING,프로틴믹스넛w,넛츠앤베리스
들라스-꼬뜨 뒤 론 생떼스프,기타,기타,UNKNOWN,생떼스프,들라스-꼬뜨
[대천김] 구이김밥용김,기타,기타,UNKNOWN,구이김밥용김,대천김
시가시티마두로,기타,기타,UNKNOWN,시가시티마두로,
[CJ] 가벼운 고단백 두부면,채소/곡물류,콩/두부,SIMPLE_PROCESSED,두부면,CJ
[떡미당] 굳지않는 앙버터 절편,유제품,버터/생크림,DAIRY,절편,떡미당
로스바스코스까르미네,기타,기타,UNKNOWN,로스바스코스까르미네,
[CJ] 매콤달콤 생쫄면,기타,기타,UNKNOWN,생쫄면,CJ
예거마이스터,기타,기타,UNKNOWN,예거마이스터,
그랜트버지필셀쉬라,술,와인,ALCOHOL,레드 와인,
[넛쏘굿] 몸에 좋은 믹스넛,기타,기타,UNKNOWN,믹스넛,넛쏘굿
[경복궁 BLACK] 한우 사골 고기 곰탕,육류/계란,소고기,RAW_MEAT,곰탕,경복궁 BLACK
[Picard] 메뉘에르식 가자미 튀김,기타,기타,UNKNOWN,튀김,Picard
롱보드,기타,기타,UNKNOWN,롱보드,
파머스립필러박스레드,채소/곡물류,채소,RAW_PRODUCE,파머스립필러박스레드,
[녹색한우] 무항생제 1+ 한우 안심 이유식용,육류/계란,소고기,RAW_MEAT,안심,녹색한우
[Dole] 특선 바나나,과일/견과류,과일,RAW_FRUIT,바나나,Dole
[HUGO&VICTOR] 파운드 케이크,간식류,디저트/케이크,BAKERY,케이크,HUGO&VICTOR
[Graze Cattle]자유방목 호주산 소고기 목초 부채살 스테이크,간편식,밀키트,RTC_MEAL,부채살,Graze Cattle
[말돈] 플레이크 소금,기타,기타,UNKNOWN,소금,말돈
[99소시지] 삼겹 후랑크 소시지,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,삼겹,99소시지
[덴프스] 덴마크 유산균이야기,조미료,가루분말,SAUCE_SEASONING,유산균이야기,덴프스
[Fairday] 공정무역 바른 건망고,기타,기타,UNKNOWN,건망고,Fairday
[동광젓갈] 백명란젓,기타,기타,UNKNOWN,백명란젓,동광젓갈
[Ansem] 오세트라 캐비아,기타,기타,UNKNOWN,캐비아,Ansem
[김소영 아티장의 안단테] 벨레트왈 크리미 슬라이스,기타,기타,UNKNOWN,슬라이스,김소영 아티장의 안단테
[Dole] 후룻팝,기타,기타,UNKNOWN,후룻팝,Dole
[널담] 완전영양식빵,기타,기타,UNKNOWN,완전영양식빵,널담
[감코리아]곶감 쏙 치즈 시리즈 세트,유제품,치즈,DAIRY,세트,감코리아
[Kurly's] R15 통밀 모닝롤,기타,기타,UNKNOWN,모닝롤,Kurly's
[가토미작] 망고 그릭요거트 보틀 케이크,유제품,요거트,DAIRY,케이크,가토미작
[농협] [25년산 햇곡] 강원 신림농협 국산 백태,기타,기타,UNKNOWN,백태,농협
[1등급 한우] 등심 구이용 (냉장),육류/계란,소고기,RAW_MEAT,등심,1등급 한우
[남양] 떠먹는 불가리스 플레인,유제품,요거트,DAIRY,플레인,남양
타이거오리지널,기타,기타,UNKNOWN,타이거오리지널,
아페롤X친차노기획,기타,기타,UNKNOWN,아페롤X친차노기획,
플라티노블루 입,기타,기타,UNKNOWN,입,플라티노블루
몽그라스안투쉬라,술,와인,ALCOHOL,레드 와인,
[G7] 퓨어블랙 라이트,기타,기타,UNKNOWN,라이트,G7
[녹차원] 제로슈가 차,기타,기타,UNKNOWN,차,녹차원
노비볼레 로마냐 로사토,기타,기타,UNKNOWN,로사토,노비볼레
탐나불린쇼비뇽블랑,기타,기타,UNKNOWN,탐나불린쇼비뇽블랑,
크러시,기타,기타,UNKNOWN,크러시,
[롯데] 프리미엄 가나 마카다미아,기타,기타,UNKNOWN,마카다미아,롯데
[맑은물에] 참좋은 국산콩 순두부,채소/곡물류,콩/두부,SIMPLE_PROCESSED,순두부,맑은물에
[룰루맘] 리얼치즈구마,유제품,치즈,DAIRY,리얼치즈구마,룰루맘
[KF365] 노르웨이 고등어,수산물,생선,RAW_SEAFOOD,고등어,KF365
[마니커에프앤지] 옛날통닭 바사삭 치킨윙,육류/계란,닭고기,RAW_MEAT,치킨윙,마니커에프앤지
[레인코스트] 크리스프 크래커,간식류,과자/스낵,SNACK,크래커,레인코스트
[Chai797] 새우 듬뿍 하가우,간편식,냉동식품,FROZEN_MEAL,하가우,Chai797
[드시모네] 프리미엄 플러스,기타,기타,UNKNOWN,플러스,드시모네
[HBAF] 다크초코 프레첼,간식류,과자/스낵,SNACK,프레첼,HBAF
[담양갈비창고] 한돈 한판 바싹불고기,육류/계란,소고기,RAW_MEAT,불고기,담양갈비창고
[고메] 클래식 콤비네이션 피자,간편식,냉동식품,FROZEN_MEAL,피자,고메
[건나물] 건가지,채소/곡물류,채소,RAW_PRODUCE,건가지,건나물
[덴마크] 덴마크 하이 그릭 프로즌 아이스크림,유제품,요거트,DAIRY,아이스크림,덴마크
[Picard] 초콜릿 라바 케이크,간식류,디저트/케이크,BAKERY,케이크,Picard
컨트리 레인 솔티드 카라멜,간식류,초콜릿/사탕,SNACK,카라멜,컨트리
[드로게리아] 페퍼론치노밀 (그라인더),조미료,조미료,SAUCE_SEASONING,페퍼론치노밀,드로게리아
[매일] 폴바셋 어메이징 오트 커피,음료,커피/차,BEVERAGE,커피,매일
[떡미당] 크림가득 찹쌀떡,간식류,떡,SNACK,찹쌀떡,떡미당
[강고집] 바삭 구운 순살먹태,수산물,멸치/건어물,DRIED_SEAFOOD,순살먹태,강고집
[RARE : 레어] 1++ 한우 차돌박이 슬라이스,육류/계란,소고기,RAW_MEAT,차돌박이,RARE : 레어
[김소형원방] 목편한 무꿀배 스틱,음료,주스,BEVERAGE,스틱,김소형원방
[녹색한우] 무항생제 1+ 한우 안심 구이용 (냉장),육류/계란,소고기,RAW_MEAT,안심,녹색한우
[둥구나무] 계란말이,육류/계란,계란,RAW_MEAT,계란,둥구나무
구로키 혼텐 잃어버린 시간을 찾아서 (사케),술,전통주,ALCOHOL,사케,구로키
[마이노멀 x YOZM] 저당 그릭요거트 애플시나몬,유제품,요거트,DAIRY,애플시나몬,마이노멀 x YOZM
[둥구나무] 산채나물 비빔밥 세트,채소/곡물류,채소,RAW_PRODUCE,세트,둥구나무
[기획상품][Dole] 스위티오 실속 파인애플,과일/견과류,과일,RAW_FRUIT,파인애플,기획상품
[매일] 소화가 잘되는 우유 저지방,유제품,우유/두유,DAIRY,저지방,매일
[Kim's butcher] 미국산 돼지고기 샤브샤브 (냉동),육류/계란,돼지고기,RAW_MEAT,냉동 샤브샤브,Kim's butcher
[고래사] 야채가득 사각어묵,수산물,생선,RAW_SEAFOOD,사각어묵,고래사
[김구원선생] 유기농 숙주나물,채소/곡물류,채소,RAW_PRODUCE,숙주나물,김구원선생
프라팡15년,기타,기타,UNKNOWN,프라팡15년,
[감코리아] 월하시 팩,과일/견과류,과일,RAW_FRUIT,팩,감코리아
고세-그랑 밀레짐,기타,기타,UNKNOWN,밀레짐,고세-그랑
[마이너피겨스] 유기농 오트음료,기타,기타,UNKNOWN,오트음료,마이너피겨스
[강훈목장] 수제 그릭요거트 시그니처,유제품,요거트,DAIRY,그릭요거트,강훈목장
[건어물상회] 한입에 쏙 치즈 오징어,수산물,오징어/문어,RAW_SEAFOOD,오징어,건어물상회
[LITTLENECK] 리틀넥 비프 머쉬룸 리조또,기타,기타,UNKNOWN,리조또,LITTLENECK
[김재식헬스푸드] 포도씨 담은 포도즙,과일/견과류,과일,RAW_FRUIT,포도즙,김재식헬스푸드
[KF365] 에어프라이어용 닭가슴살 미니 카츠,육류/계란,닭고기,RAW_MEAT,카츠,KF365
[돌아와요부산어묵] 특상천 어묵,수산물,생선,RAW_SEAFOOD,어묵,돌아와요부산어묵
[대천김] 곱창 캔김,기타,기타,UNKNOWN,캔김,대천김
[네스프레소] 페스티브 시나몬 타마린드향 커피 캡슐,음료,커피/차,BEVERAGE,캡슐,네스프레소
[매일] 허쉬 초콜릿 드링크 바나나,간식류,초콜릿/사탕,SNACK,바나나,매일
[담터] 콘푸레이크천마차,기타,기타,UNKNOWN,콘푸레이크천마차,담터
레몬레이슈,기타,기타,UNKNOWN,레몬레이슈,
리몬첼로소렌토I.G.T,기타,기타,UNKNOWN,리몬첼로소렌토I.G.T,
[내츄럴플러스] 혈당케어 유산균,조미료,가루분말,SAUCE_SEASONING,유산균,내츄럴플러스
[땡스오트] 리얼 그래놀라,기타,기타,UNKNOWN,그래놀라,땡스오트
[YOZM] 플레인 그릭요거트,유제품,요거트,DAIRY,그릭요거트,YOZM
[동원] 바른어묵 사각 (갈치 실꼬리돔),수산물,생선,RAW_SEAFOOD,사각,동원
[땅끝농협] 국산 다진마늘,술,기타 주류,ALCOHOL,기타 주류,땅끝농협
닷사이 준마이 다이긴죠 45,술,전통주,ALCOHOL,45,닷사이
단즈카보드카애플,술,기타 주류,ALCOHOL,기타 주류,
[Picard] 홀밀크 케이크,간식류,디저트/케이크,BAKERY,케이크,Picard
[동원] 양반 찍먹 김부각,기타,기타,UNKNOWN,김부각,동원
[로로멜로] 아이스 생초콜릿,간식류,초콜릿/사탕,SNACK,생초콜릿,로로멜로
[꼬손] 껍질벗긴 들깨가루,기타,기타,UNKNOWN,들깨가루,꼬손
[교토퍼펙트말차] 파운드 케이크,간식류,디저트/케이크,BAKERY,케이크,교토퍼펙트말차
[다이센] 과일 아이스바,과일/견과류,과일,RAW_FRUIT,아이스바,다이센
[둥구나무] 햄감자채볶음,채소/곡물류,채소,RAW_PRODUCE,햄감자채볶음,둥구나무
[라라스윗] 저당 생요거트바,유제품,요거트,DAIRY,생요거트바,라라스윗
코맨더보드카+진,술,기타 주류,ALCOHOL,기타 주류,
헤이먼스런던드라이진,술,기타 주류,ALCOHOL,기타 주류,
[마마리] 트러플 바질페스토,기타,기타,UNKNOWN,바질페스토,마마리
[달라코스타] 유기농 파스타,채소/곡물류,채소,RAW_PRODUCE,파스타,달라코스타
[KF365] 컷팅파인애플 청크,과일/견과류,과일,RAW_FRUIT,청크,KF365
[닥터유] 프로 미니 단백바,기타,기타,UNKNOWN,단백바,닥터유
오프리리저브화이트,기타,기타,UNKNOWN,오프리리저브화이트,
[만전김] 햇살과 바람이 길러낸 유기김 (조미),기타,기타,UNKNOWN,유기김,만전김
[25-26 햇올리브][르구떼] 에코 나이트 엑스트라버진 오일,조미료,식용유/기름,SAUCE_SEASONING,올리브유,25-26 햇올리브
[닥터메타] 티컨트롤 요오드 1000,기타,기타,UNKNOWN,1000,닥터메타
[네이처빌] 우리쌀 바지락 쌀칼국수,기타,기타,UNKNOWN,쌀칼국수,네이처빌
[대흥] 염장해파리 (냉장),채소/곡물류,채소,RAW_PRODUCE,염장해파리,대흥
[그랑퍼마쥬] 프랑스 씨솔트 천일염 버터,유제품,버터/생크림,DAIRY,버터,그랑퍼마쥬
[더브레드블루] 무화과깜빠뉴,기타,기타,UNKNOWN,무화과깜빠뉴,더브레드블루
818데킬라블랑코,기타,기타,UNKNOWN,818데킬라블랑코,
[니아르] 퓨어애사비,기타,기타,UNKNOWN,퓨어애사비,니아르
[그릭오] 말차&홍차 그릭요거트,유제품,요거트,DAIRY,그릭요거트,그릭오
[닥터유] 저당 에너지바,기타,기타,UNKNOWN,에너지바,닥터유
[CJ] 자메이카 Style 치킨,기타,기타,UNKNOWN,치킨,CJ
[노시타]화이트단무지,기타,기타,UNKNOWN,화이트단무지,노시타
[르루] 유기농 치커리 대체커피,음료,커피/차,BEVERAGE,대체커피,르루
[KF365] 두툼한 국산 오징어채 (냉동),수산물,오징어/문어,RAW_SEAFOOD,오징어채,KF365
[라라스윗] 스틱바 아이스크림,음료,주스,BEVERAGE,아이스크림,라라스윗
[대천김] 짜지 않은 재래김,기타,기타,UNKNOWN,재래김,대천김
[HBAF] 먼투썬 하루견과 퍼플,기타,기타,UNKNOWN,퍼플,HBAF
부쉬밀12년싱글(신),기타,기타,UNKNOWN,부쉬밀12년싱글,
[KF365] 닭가슴살로 만든 닭갈비,육류/계란,닭고기,RAW_MEAT,갈비,KF365
[Kurly's] 동물복지 닭 아랫날개 (윙),기타,기타,UNKNOWN,아랫날개,Kurly's
오리지널 비어 컴퍼니 페도라 쾰시 (맥주),술,맥주,ALCOHOL,맥주,오리지널
[맥파이앤타이거] 논카페인 티머그 선물세트,채소/곡물류,채소,RAW_PRODUCE,티머그,맥파이앤타이거
조니 워커 블루 라벨 (위스키),술,기타 주류,ALCOHOL,기타 주류,조니
[더 샤퀴테리아] 이탈리안 살라미 오리지널&치즈 샘플러,유제품,치즈,DAIRY,살라미,더 샤퀴테리아
[Chai797] 블랙하가우,기타,기타,UNKNOWN,블랙하가우,Chai797
[그린너트] 아몬드분태,기타,기타,UNKNOWN,아몬드분태,그린너트
폴존PX셀렉트,기타,기타,UNKNOWN,폴존PX셀렉트,
운드라가 테루아 헌터 까쇼,술,와인,ALCOHOL,레드 와인,운드라가
[KF365] 깐 계란,육류/계란,계란,RAW_MEAT,계란,KF365
[나폴레옹] 유자 스폰지 케이크,간식류,디저트/케이크,BAKERY,케이크,나폴레옹
[Dole] 후룻컵 알로코코,기타,기타,UNKNOWN,알로코코,Dole
카쿠시구라,기타,기타,UNKNOWN,카쿠시구라,
까레띤또소브레리아스,기타,기타,UNKNOWN,까레띤또소브레리아스,
[노티드] 스마일 만쥬,기타,기타,UNKNOWN,만쥬,노티드
샴페인 마이 엑스트라 브뤼,조미료,식용유/기름,SAUCE_SEASONING,스파클링 와인,샴페인
[뱅베 내추럴] 얀 뒤리유 럽 앤 핍 21 (와인),술,와인,ALCOHOL,기타 주류,뱅베 내추럴
하이네켄 케그,기타,기타,UNKNOWN,케그,하이네켄
[Yaam!] 크루통,기타,기타,UNKNOWN,크루통,Yaam!
아이덴티티보드카베리,술,기타 주류,ALCOHOL,기타 주류,
까테나 샤도네이,술,와인,ALCOHOL,화이트 와인,까테나
[라벨리] 빙수,기타,기타,UNKNOWN,빙수,라벨리
[dole] 후룻볼 복숭아 팩,과일/견과류,과일,RAW_FRUIT,팩,dole
[강릉상회] 황금빛 황태채,기타,기타,UNKNOWN,황태채,강릉상회
[리터스포트] 미니 타워 크런치 믹스 9P,기타,기타,UNKNOWN,믹스,리터스포트
레칙10년,기타,기타,UNKNOWN,레칙10년,
[덴프스] 덴마크 유산균이야기 보자기,조미료,가루분말,SAUCE_SEASONING,보자기,덴프스
[그리팅] 간편 용기죽,기타,기타,UNKNOWN,용기죽,그리팅
[KF365] 닭가슴살 샤브샤브 돌돌말이 (냉동),육류/계란,닭고기,RAW_MEAT,냉동 샤브샤브,KF365
인드리캐스크스트렝스,기타,기타,UNKNOWN,인드리캐스크스트렝스,
마스미아카,기타,기타,UNKNOWN,마스미아카,
[다시다] 명품 골드 쇠고기 96G,기타,기타,UNKNOWN,쇠고기,다시다
텐손 코우린,기타,기타,UNKNOWN,코우린,텐손
[동서] 애사비콤부차 피치패션프룻,기타,기타,UNKNOWN,피치패션프룻,동서
얄리까르메네르,기타,기타,UNKNOWN,얄리까르메네르,
[1등급 한우] 등심 구이용 (냉장),육류/계란,소고기,RAW_MEAT,등심,1등급 한우
[매일] 어메이징 오트 오리지널,기타,기타,UNKNOWN,오리지널,매일
[네스프레소 버츄오] 로스티드 헤이즐넛향 커피 캡슐,음료,커피/차,BEVERAGE,캡슐,네스프레소 버츄오
[더오담] 가마솥 누룽지 (국내산),기타,기타,UNKNOWN,누룽지,더오담
조니워커블랙,기타,기타,UNKNOWN,조니워커블랙,
[VASAK] 김부각 시그니처,기타,기타,UNKNOWN,김부각,VASAK
[1901] 이베리코 세보 하몽 슬라이스,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,하몽,1901
[도리깨침] 구절판,기타,기타,UNKNOWN,구절판,도리깨침
[네스프레소 버츄오] 더블 에스프레소 키아로 커피 캡슐,음료,커피/차,BEVERAGE,캡슐,네스프레소 버츄오
[리틀스페인] 문어 감바스 알 아히요,수산물,오징어/문어,RAW_SEAFOOD,아히요,리틀스페인
[레오나르디] 모데나산 발사믹 비니거 DOP,기타,기타,UNKNOWN,DOP,레오나르디
[랩노쉬] 단백쿠키바 골라담기,간식류,과자/스낵,SNACK,골라담기,랩노쉬
[KF365] 16brix이상 고당도 상주 샤인머스켓,기타,기타,UNKNOWN,샤인머스켓,KF365
[26년 설] 화요53적마에디션,기타,기타,UNKNOWN,화요53적마에디션,26년 설
[고래주방] 유부주머니 어묵탕,수산물,생선,RAW_SEAFOOD,어묵탕,고래주방
[남양] 불가리스 플레인 요거트,유제품,요거트,DAIRY,요거트,남양
[리치몬드 과자점] 베르그 슈타이거 호밀빵,간식류,과자/스낵,SNACK,호밀빵,리치몬드 과자점
[Picard] 버섯 고르곤졸라 타르트,채소/곡물류,버섯,RAW_PRODUCE,타르트,Picard
[매일] 소화가 잘 되는 우유 초콜릿,간식류,초콜릿/사탕,SNACK,초콜릿,매일
[리코스] 나쵸,기타,기타,UNKNOWN,나쵸,리코스
[YOZM] 플레인 그릭요거트 소프트,유제품,요거트,DAIRY,소프트,YOZM
뛰느방 베이비 배드 보이,기타,기타,UNKNOWN,보이,뛰느방
인드리캐스크스트렝스,기타,기타,UNKNOWN,인드리캐스크스트렝스,
[만나다] 유기농 바나나 내외,기타,기타,UNKNOWN,내외,만나다
나흐트골드아우스레제,기타,기타,UNKNOWN,나흐트골드아우스레제,
[마이노멀] 저당 아이스크림,기타,기타,UNKNOWN,아이스크림,마이노멀
세인트레미XO,기타,기타,UNKNOWN,세인트레미XO,
[동원] Dole 컵젤리,기타,기타,UNKNOWN,컵젤리,동원
[만전김] 만전곱창돌김입니다,기타,기타,UNKNOWN,만전곱창돌김입니다,만전김
[KF365] 1+ 한우 양지 덩어리 세절 (냉동),육류/계란,소고기,RAW_MEAT,냉동 양지,KF365
스코티시 리더 슈프림,기타,기타,UNKNOWN,슈프림,스코티시
로르나노 끼안티 클라시코 리제르바 레 반디트 (와인),술,와인,ALCOHOL,기타 주류,로르나노
[마마리] 바질페스토 파스타 샐러드,채소/곡물류,채소,RAW_PRODUCE,파스타,마마리
[더 더치] 스페셜 트라이 컬러 치즈,유제품,치즈,DAIRY,치즈,더 더치
[YOZM] 플레인 그릭요거트,유제품,요거트,DAIRY,그릭요거트,YOZM
[드시모네] 키즈 스텝1 딸기향 유산균,조미료,가루분말,SAUCE_SEASONING,유산균,드시모네
비네암바이오풀보르,기타,기타,UNKNOWN,비네암바이오풀보르,
봄베이선셋,기타,기타,UNKNOWN,봄베이선셋,
[도제식빵] 순통밀 식빵,간식류,빵류,BAKERY,식빵,도제식빵
[리모데나] 유기농 화이트 콘디멘토,기타,기타,UNKNOWN,콘디멘토,리모데나
[[LOCOS BBQ] ] 치폴레 풀드 포크,기타,기타,UNKNOWN,포크,[LOCOS BBQ
[근대골목단팥빵] 우리맛 생크림 단팥빵,유제품,버터/생크림,DAIRY,단팥빵,근대골목단팥빵
[뉴트리원] 초임계 알티지 오메가3 트리플,조미료,가루분말,SAUCE_SEASONING,트리플,뉴트리원
[더 샤퀴테리아] 블루미 살라미 까챠토레,기타,기타,UNKNOWN,살라미,더 샤퀴테리아
[KF365] 노르웨이 생연어회&스테이크,간편식,밀키트,RTC_MEAL,스테이크,KF365
[갓지은] 흑미견과찰떡,기타,기타,UNKNOWN,흑미견과찰떡,갓지은
[덴마크] 떠먹는 요거트 플레인,유제품,요거트,DAIRY,플레인,덴마크
[동광젓갈] 비빔오징어젓,수산물,오징어/문어,RAW_SEAFOOD,비빔오징어젓,동광젓갈
[마이노멀] 국산 저당 고추장,기타,기타,UNKNOWN,고추장,마이노멀
[덴마크] 후레쉬 모짜렐라,기타,기타,UNKNOWN,모짜렐라,덴마크
[마켓오] 구운김 톡스낵,간식류,과자/스낵,SNACK,톡스낵,마켓오
[더리얼] 100억 유산균 2.0,조미료,가루분말,SAUCE_SEASONING,2,더리얼
[감자밭] 인기 감자빵,간식류,빵류,BAKERY,감자빵,감자밭
부쉬밀오리지널세트,기타,기타,UNKNOWN,부쉬밀오리지널세트,
[라벨리] 깨먹는 티라미수 아이스크림,기타,기타,UNKNOWN,아이스크림,라벨리
[그녀의빵공장] 라우겐,간식류,빵류,BAKERY,라우겐,그녀의빵공장
[MD's Pick] 조항현 생산자의 성환 왕 배,기타,기타,UNKNOWN,배,MD's Pick
[데이라이프] 아이 뮨 베이비키즈 아연,기타,기타,UNKNOWN,아연,데이라이프
[누테이블] 에그샐러드,기타,기타,UNKNOWN,에그샐러드,누테이블
[광천김] 핑크퐁 키즈김자반,상온식품,김/자반,DRIED_SEAFOOD,키즈김자반,광천김
[농심] 신라면 더레드,간편식,라면,INSTANT,더레드,농심
[돈시몬] 착즙 레몬주스,음료,주스,BEVERAGE,레몬주스,돈시몬
[드시모네] 키즈 스텝1 블루베리향 유산균,조미료,가루분말,SAUCE_SEASONING,유산균,드시모네
[건나물] 건가지,채소/곡물류,채소,RAW_PRODUCE,건가지,건나물
[니뽕내뽕] 크뽕 (크림 짬뽕),간편식,밀키트,RTC_MEAL,크뽕,니뽕내뽕
멜로우콘위스키잔세트,술,기타 주류,ALCOHOL,기타 주류,
[krikri 크리크리] 그리스 그릭 요거트,유제품,요거트,DAIRY,요거트,krikri 크리크리
[Kurly's] 쫀득한 베이글(플레인),기타,기타,UNKNOWN,베이글,Kurly's
[Kurly's] 동물복지 반숙란,기타,기타,UNKNOWN,반숙란,Kurly's
[Kurly's] 1++ 한우 국거리 (냉장),육류/계란,소고기,RAW_MEAT,국거리,Kurly's
[롯데호텔] 동치미,채소/곡물류,채소,RAW_PRODUCE,동치미,롯데호텔
코맨더보드카+진,술,기타 주류,ALCOHOL,기타 주류,
[뱅베 내추럴] 레스티냑 바 뜨 페흐 부아흐 21 (와인),술,와인,ALCOHOL,기타 주류,뱅베 내추럴
[떡미당] 밥알찹쌀떡,간식류,떡,SNACK,밥알찹쌀떡,떡미당
[도시곳간] 그린빈표고버섯볶음,채소/곡물류,버섯,RAW_PRODUCE,그린빈표고버섯볶음,도시곳간
[둥구나무] 톳두부무침,채소/곡물류,콩/두부,SIMPLE_PROCESSED,톳두부무침,둥구나무
[감코리아] 곶감 쏙 잠봉,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,잠봉,감코리아
[도제식빵] 순통밀 식빵,간식류,빵류,BAKERY,식빵,도제식빵
[다담] 냉이된장찌개 양념,조미료,양념/소스,SAUCE_SEASONING,된장찌개,다담
[KF365] 한돈 앞다리 용도별 균일가,육류/계란,돼지고기,RAW_MEAT,앞다리,KF365
[동서] 티백,음료,커피/차,BEVERAGE,티백,동서
[롯데] 칸쵸 입,간식류,과자/스낵,SNACK,입,롯데
노비볼레 로마냐 로사토,기타,기타,UNKNOWN,로사토,노비볼레
[Picard] 버터 뺑 오 쇼콜라,간식류,디저트/케이크,BAKERY,쇼콜라,Picard
[광동생활건강] 바르게 만든 흑염소진액,음료,주스,BEVERAGE,기타 주류,광동생활건강
[귤로장생] 제주 감귤 (비가림),과일/견과류,과일,RAW_FRUIT,감귤,귤로장생
음mmm!로제 입,술,와인,ALCOHOL,스파클링 와인,음mmm!로제
[25-26 햇올리브][까사스 디 후알도] 피쿠알 엑스트라버진,조미료,식용유/기름,SAUCE_SEASONING,올리브유,25-26 햇올리브
[대림선] 24 7 쫄깃 찰순대,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,찰순대,대림선
[KF365] 갈색 구운란,육류/계란,계란,RAW_MEAT,구운란,KF365
[DIMES] 석류 착즙주스,음료,주스,BEVERAGE,착즙주스,DIMES
[디어패밀리] 마누카꿀 프로폴리스 캔디,간식류,초콜릿/사탕,SNACK,캔디,디어패밀리
[김구원선생] 국산콩 연두부,채소/곡물류,콩/두부,SIMPLE_PROCESSED,연두부,김구원선생
[26년 설] 닛카미야기쿄싱글몰트,술,기타 주류,ALCOHOL,닛카미야기쿄싱글몰트,26년 설
[krikri 크리크리] 그리스 그릭 요거트,유제품,요거트,DAIRY,요거트,krikri 크리크리
[마음이가] 콩쑥개떡,간식류,떡,SNACK,콩쑥개떡,마음이가
[라무라] 육즙가득 닭껍질 교자 만두,간편식,냉동식품,FROZEN_MEAL,만두,라무라
비네암바이오풀보르,기타,기타,UNKNOWN,비네암바이오풀보르,
[고래사] 어묵면,수산물,생선,RAW_SEAFOOD,어묵면,고래사
[CU픽업] 이브코트 보르도 므왈레,술,와인,ALCOHOL,므왈레,CU픽업
[동원] 야채참치,상온식품,참치/스팸캔,CANNED,야채참치,동원
[롯데웰푸드] 일품 팥빙수,간식류,디저트/케이크,BAKERY,팥빙수,롯데웰푸드
[고메] 소바바치킨 마쏘킥 순살,육류/계란,닭고기,RAW_MEAT,소바,고메
[담터] 생강차 플러스,음료,커피/차,BEVERAGE,플러스,담터
